0,1,2,3,4,5,6,7,8,9,task_id
-0.6938782538203407,-0.6854427523197831,0.06112237384041822,0.5785311359686299,-1.1888790330484331,-1.4595668421856913,0.7397155124454544,-0.7529308340105499,0.5158246664792118,0.3879502680475359,3
-1.2333179864097943,2.157885611805627,2.083043778243935,-0.47496703436619037,-1.7663937204326268,0.6295182131930723,-0.5577087822571656,1.09561033741159,-1.2010333657493637,0.16645963318658624,6
1.2919333974037746,-2.1698189913053127,-2.5911682949618777,-1.087995320418428,1.8263423830557544,0.6305700722197207,-0.4583972902091318,-1.886078416032628,-0.2634088135973674,-0.9025969417524162,11
-0.6522761952530685,-0.6674484982846769,0.507251506906932,0.7644769997350634,0.08079757940461915,-0.9683492768677774,-0.64852416138551,1.0949965173000042,-0.5010033136044748,0.5887145226699706,12
-1.2263648582860256,1.666332675466052,-0.3324582858938244,-0.5823983373975233,-0.893064751221023,1.3473016167222505,-0.2205665908298441,1.3493352311001316,-0.3357078729444213,0.4172009069106905,14
-0.21134446618455469,-1.3851206444537671,-0.28538060618958666,-0.6538752231056333,0.5223459800994992,1.5649747309032072,-0.44430281275822203,-0.7063992994144257,-0.411865264146513,0.08352967143809674,15
-1.283984512610233,-0.5724526523363327,0.37049485762069845,-0.5084896378316958,-1.0867412958283058,-0.09920083077319777,-0.6548654609588692,1.1495382535436427,-0.1646325272895614,2.0219373737427735,16
-0.3077211503561869,-0.6248189971999832,-0.936840699485551,-0.032483697010411684,0.162766371964084,-0.6966231171495954,0.41226036057813,-1.1562478583983444,-1.6992917343624157,0.4166921807461005,18
-0.8602671713947438,-0.6497378366782034,-1.198900610261059,-0.37242771410723813,0.072447183022156,0.8783007826722606,-0.2711181475248215,-0.44155283492349406,-0.9613454889632995,2.064590689708652,22
1.0534104384272174,1.1654107545578312,-1.3219072043179831,0.5776379718355509,1.041572044534984,0.26554981649490655,1.3727215813687106,-0.7057766052944903,-0.10299518082806346,-2.2495267889018673,23
-0.5194532129244605,-1.500044890722695,1.234204546845761,0.5072756589077928,-0.756174911979558,-1.138771039984779,-1.5041417656849305,0.11784511331207792,-2.1248707691402746,1.457966217466499,28
