id,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,best_node.mean,best_node.sd,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,elite_nn.mean,elite_nn.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,lh_trace,linear_discr.mean,linear_discr.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,naive_bayes.mean,naive_bayes.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,one_nn.mean,one_nn.sd,p_trace,random_node.mean,random_node.sd,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var.mean,var.sd,var_importance.mean,var_importance.sd,w_lambda,worst_node.mean,worst_node.sd
925,0.1477533001229903,0.1094542105059468,2.564403863871691,0.0410478443318607,0.0123839009287925,0.8049242424242424,0.1906382734217748,0.7978154520188938,0.16654880096192515,0.0,0.0637926240054515,0.0526020394952815,0.9949536900383766,0.2557548584256168,0.328896803047343,109.21309927168902,119.38042149827918,700.3418387438066,634.4453862922154,0.8180871212121212,0.1614412536509638,3.6182151140234193,0.5,0.0591079971889683,986.0897963714616,3701.7272074608336,41.92774415731765,345.09215512551646,1231.2773537089329,80.75,31.60886875,11.87575220885205,3.2843728836558994,0.2257513038101026,-0.6330379385014264,0.3362920527943657,19.0,5.526315789473684,2.064741604835056,0.0526315789473684,0.1045219660829172,281.168253968254,316.0350864357605,0.5,0.0372161463782393,1.751103502196948,0.9227272727272726,0.0954569671276372,23.2529419857,8.616677305566675,67.018216,45.40163058369381,20.309022187306503,40.4001483575004,23.07650775,46.28622389642067,-29.668655,29.848426238668296,0.2749846702541679,0.2532854419393264,0.8255681818181818,0.2265190751943315,18.0,4.5,0.0557275541795665,2.0,0.8660254037844386,4.5,1.7320508075688772,4,0,0,2.0,0.1666666666666666,1.0,323,1.0,4,1,8.32562481210831,3.6339363017934443,0.8418560606060606,0.1372434672735069,0.6365094954801118,0.775094696969697,0.3435884380466487,96.686871,26.530454637514183,1.751103502196948,24.762093042673044,10.781501867539008,1.105198841333582,-0.1489470249158269,0.3083036241312733,0.0351000494903083,0.0700635059909748,21.936746064102564,43.700636800869134,4.702702702702703,2.2591156684870306,0.1014225679227333,0.116384794628937,0.1683799342105263,0.1506294028910577,700.3418387438071,554.3512669661827,0.25,0.3345208139906749,0.3634905045198882,0.603125,0.1964593567115898
986,0.3384833811629295,0.2315753072795006,0.447477256553998,0.7523447950295952,0.0879120879120879,0.6841591591591591,0.0111694062741668,0.5330659002293033,0.16654880096192515,0.0,0.360396911057193,0.2267482811461388,0.8999049782658519,0.21398965602607475,0.1793417848686631,157202198.6821362,2786592101.382309,6561715103.441157,33388664861.39311,0.6711313961438639,0.08837062910514587,473.2759447424026,0.5,0.2603085403269158,986.0897963714616,3701.7272074608336,85458.32184894544,345.09215512551646,1231.2773537089329,11.375,2757.956439855109,10399.994632593989,1.3454807965822575,0.7490505778231114,16.144955166418214,23.07290946685678,87.0,8.494252873563218,3.280929970327793,0.0114942528735632,0.0154019968601684,65948.82540204893,227546.12892684527,0.5,0.0731489773641256,inf,0.7211526106131192,0.07373715558304468,1655.0142626701752,6314.563821169237,65715.6006256667,212360.3301704121,3197.634622817262,11211.988090718576,1833.1581685486506,6633.3705701877625,93.84374536813807,428.7579314548772,0.0019014382375923,0.0045164546655561,0.6798834783341784,0.08035608477138671,86.0,2.6875,0.2362637362637362,4.777777777777778,4.439866923754989,2.774193548387097,1.453952714026029,32,0,0,2.0,0.002016129032258,1.8865979381443299,364,0.0,32,7,234.3362037783586,3.6339363017934443,0.684629907008365,0.07919207907596422,0.6981793151715584,0.6841591591591591,0.0111694062741668,65621.75688029858,212095.8965904089,inf,5667.904285209012,17992.117545258734,1.8457606205628052,1.5469715818357894,1.770591923186797,0.1763831496786042,0.0200165913176004,3.322159090909091,0.9100747974920111,7.5491329479768785,3.499860769607939,0.0589631990653258,0.0773770248272227,0.0582798924939385,0.0738798677286112,6561715103.441161,28264887904.724045,0.03125,0.0202470668356225,0.582094296199526,0.6813813813813814,0.0117654883027986
458,0.0157508124438852,0.0104727824263406,2.893956600653236,0.3830779801999197,0.0832342449464922,0.6278571428571429,0.0698777862690096,0.9360618658181392,0.0277483021845195,0.0,0.0557709182268496,0.0347428068127857,1.7874160492261657,0.1484238902503684,0.1155462716416945,5.460666436075887,13.537410787282724,50.91796848584857,174.7211759165325,0.5601120448179272,0.0582237065869056,6.8275440021895255,0.25,0.1443925547298996,4.390547753420648,13.163716628685128,61.45022808972294,4.016060453824013,12.316659200292657,12.014285714285714,7.1571428571428575,6.868613163578967,4.419577771859876,0.3755066823663531,2.3253142913452103,3.630128984082674,32.0,5.5,1.270001270001905,0.03125,0.0776608363261531,333.29523809523806,238.3044955460746,0.25,0.0675077156084152,24.319674030304807,0.9976190476190476,0.0050194883494736,4.998479999999997,4.579578569485074,34.4,30.42758092848362,10.12524205877357,13.369742790633518,9.2,12.729743784208472,0.8285714285714286,3.4261205871120057,0.2617948780195278,0.1648852332973453,0.9822128851540616,0.0177870535789814,31.0,0.4428571428571428,0.0368608799048751,3.875,2.5319388392523003,1.55,0.887041208323017,70,0,0,4.0,0.0078674948240165,3.0,841,1.0,70,68,10.054290376289828,3.6339363017934443,0.9892857142857142,0.0131012492216025,2.6301753864650554,0.5184173669467786,0.0254618142303907,33.57142857142857,28.01737112732257,11.87177081713862,5.356526083946353,4.748442575873746,1.8457606205628052,1.110728918783191,0.680273120614929,0.0488234358962868,0.0284087312033846,9.431145685997173,12.958362044555528,4.603174603174603,1.7183983778946743,0.1368765457195767,0.1158150238380151,0.142333984375,0.0844639608818253,50.91796848584856,124.96869779446948,0.0142857142857142,0.0545322040252795,0.0015708720217631,0.4090336134453781,0.0280761967771644
1449,0.1562940674770161,0.1393348937879022,2.2589445496054554,0.6128650621485662,0.1462450592885375,0.8733846153846153,0.0413452295662939,0.5211753721039041,0.16654880096192515,0.0,0.0154912106383523,0.0092433101037432,0.4899405783929423,0.4339487043702237,0.3196655273006377,56705.67000201271,890666.6996677506,10047191.271350307,61104479.62811348,0.8538461538461538,0.0323117620554325,10.475007662071407,0.5,0.556182804174399,133.0930588400858,644.9025736453048,9661.80206364076,54.90243007113133,232.4966983719436,6.837837837837838,334.82891891891893,1759.5099335970165,2.7021127919583057,0.5972698954104316,7.789177704496756,13.442846544026793,24.0,5.416666666666667,1.6918388932104944,0.0416666666666666,0.0997343595270611,280.83809523809526,246.0507340743752,0.5,0.0589255650988789,0.3729168481015084,0.8615384615384615,0.0473519701066207,139.78834345945947,702.1266359352297,5201.062702702703,28967.552781267623,344.99951714560405,1806.796169399825,124.78054054054054,595.5196064873187,5.690810810810811,15.691659210190895,0.046772336040092,0.0274283876012229,0.8021538461538462,0.0758669377393478,23.0,0.6216216216216216,0.0909090909090909,2.875,1.246423454758225,1.7692307692307692,1.640825308284734,37,1,0,2.0,0.4594594594594594,1.0,253,0.0,37,36,47.29659454403023,3.6339363017934443,0.7944615384615384,0.0850824714964841,0.2716237684876428,0.8653846153846155,0.0475252104453667,5195.371891891892,28952.966305440565,0.3729168481015084,576.1685639705775,3159.919035170435,1.8457606205628052,2.1019229311122345,1.5697391558771607,0.0423945531371197,0.0867702239522107,169.07908143437558,834.2773043344138,4.553191489361702,1.997917509703083,0.1328613305114197,0.1300892807515223,0.1634114583333333,0.1201265649875812,10047191.271350306,60863214.6877274,0.027027027027027,0.0604432297071916,0.7283762315123572,0.8933846153846154,0.0184764896723225
1442,0.114797010406823,0.1219837055878836,2.2589445496054554,0.6128650621485662,0.1462450592885375,0.8733846153846153,0.0413452295662939,0.5211753721039041,0.16654880096192515,0.0,0.0154912106383523,0.0092433101037432,0.4899405783929423,0.4339487043702237,0.3196655273006377,56705.67000201271,890666.6996677506,10047191.271350307,61104479.62811348,0.8338461538461539,0.0373198059459697,10.475007662071407,0.5,0.556182804174399,133.0930588400858,644.9025736453048,9661.80206364076,54.90243007113133,232.4966983719436,6.837837837837838,334.82891891891893,1759.5099335970165,2.7021127919583057,0.5972698954104316,7.789177704496756,13.442846544026793,24.0,5.416666666666667,1.6918388932104944,0.0416666666666666,0.0997343595270611,280.83809523809526,246.0507340743752,0.5,0.0589255650988789,0.3729168481015084,0.8615384615384615,0.0473519701066207,139.78834345945947,702.1266359352297,5201.062702702703,28967.552781267623,344.99951714560405,1806.796169399825,124.78054054054054,595.5196064873187,5.690810810810811,15.691659210190895,0.046772336040092,0.0274283876012229,0.8021538461538462,0.0758669377393478,23.0,0.6216216216216216,0.0909090909090909,2.875,1.246423454758225,1.7692307692307692,1.69085018821135,37,1,0,2.0,0.4594594594594594,1.0,253,0.0,37,36,47.29659454403023,3.6339363017934443,0.7944615384615384,0.0850824714964841,0.2716237684876428,0.8933846153846154,0.0184764896723225,5195.371891891892,28952.966305440565,0.3729168481015084,576.1685639705775,3159.919035170435,1.8457606205628052,2.1019229311122345,1.5697391558771607,0.0423945531371197,0.0867702239522107,169.07908143437558,834.2773043344138,4.553191489361702,1.9979175097030828,0.1328613305114197,0.1300892807515223,0.1634114583333333,0.1201265649875812,10047191.271350306,60863214.6877274,0.027027027027027,0.0609743329518418,0.7283762315123572,0.8933846153846154,0.0184764896723225
920,0.0120398304614052,0.0022082486683807,2.807320320160349,4.485978453382215e-16,0.1,0.798,0.0642564307201146,0.5753786420997135,0.16654880096192515,0.0,0.0054660581407203,0.0133846753494114,0.976500468757824,0.0388173206111569,0.0455485150008911,0.038817323072381,0.0455485179771233,1.0000000634180664,0.4230696428664983,0.766,0.0525357021462547,37.8314319616081,0.5,0.1272792206135785,986.0897963714616,3701.7272074608336,1.472474363517973,345.09215512551646,1231.2773537089329,10.0,1.713752505,0.0870566654609356,3.7580089066254594,0.0681144837845611,-1.166568867122992,0.2388640258248804,39.0,7.102564102564102,2.918136317609434,0.0256410256410256,0.0668255730987247,3165.3489621489625,6131.757094038084,0.5,0.0906547155367368,0.4949036830086509,0.698,0.0662989860824097,1.268274498918,0.0670197436280492,1.7775842600000002,0.302697741471305,1.0400000011401286e-09,1.2190595237275696e-08,-0.00841521,0.0543760395367757,-1.73366514,0.1165112179132681,0.0258118822927134,0.0681144837845611,0.7979999999999999,0.054528280124476,38.0,0.76,0.076,2.923076923076923,1.800996874952798,1.4615384615384617,0.8593378488473195,50,0,0,2.0,0.0032653061224489,1.0,500,0.0,50,1,107.76077491461538,3.6339363017934443,0.5940000000000001,0.0952423808559567,0.3310605817845101,0.5959999999999999,0.0323865541373096,3.5112494,0.3681867449362275,0.4949036830086509,1.0000000317090325,1.3330521862922198e-08,1.8457606205628052,0.027006171184327,0.1369439766448818,1.6064192513282205e-07,7.949713604449245e-07,-0.0060584566,0.0283646819300254,6.207792207792208,3.109144671422225,0.0812755322958239,0.1183986200053209,0.1100323016826923,0.10862562561557,1.0000000634180664,2.6661044505774653e-08,0.0199999999999999,0.0709122880414209,0.6689394182154899,0.594,0.0353396220818628
11,-6.250002346150688e-08,0.0,2.321928094887362,0.0,0.0064,0.4463133640552995,0.1090579751093996,0.4239273511970787,0.5638095238095251,0.0,0.0437559133543309,0.0,1.318116246441582,0.0,0.0,0.0,0.0,2.003205128205128,0.0,0.4048643113159242,0.0899962394375161,9.73829735250785,0.3333333333333333,0.2207787429381129,2.605171084697352,0.0,1.2190676701606842,2.1897810218978107,5.127900497022837e-16,156.25,2.0,0.0,3.5046904700382786,0.0,-1.3054356480000002,0.0,161.0,8.111801242236025,1.4534174762429573,0.0062111801242236,0.0142866414605953,7467.009523809523,5244.848072517293,0.3333333333333333,0.0258592049623121,2.09347480877098,0.854531490015361,0.0585757183816586,1.4826,0.0,5.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.1353538712906661,0.0,0.8415770609318995,0.0956940404939479,160.0,40.0,0.256,16.0,11.944315244779276,40.0,6.164414002968976,4,0,0,3.0,0.0,2.0,625,0.0,4,0,16.15450081144063,3.6339363017934443,0.7058883768561188,0.0674749627283159,0.6773099773242661,0.4608038914490527,0.0059117676465,4.0,0.0,2.092836646677808,1.4153462926807447,0.0,1.3063253678127444,0.0,0.0,0.1987179487179487,0.0,3.0,0.0,7.140186915887851,1.964283893675573,0.1250145716296406,0.0748837698530645,0.0406880822981366,0.0382316648287994,2.003205128205128,0.0,0.2499999999999999,0.0277701584433263,0.3231215738378654,0.6546082949308756,0.0728700819898938
934,0.034198452751399,0.0808231715631846,2.652916439879933,1.562918277189732,0.0043252595155709,0.911776611694153,0.0477110563550552,0.730018616202757,0.16654880096192515,4.0,0.0879894485247683,0.0888587032912003,0.7628122983351654,0.0288098715274365,0.0352494980555375,0.048007962781072,0.3952143330524196,54.72180690139984,327.94027285498174,0.877998500749625,0.0463925641070642,4.468572316595885,0.5,0.3939245390001182,0.0,0.0,58.50441628255618,0.0,0.0,231.2,0.3972222222222222,2.053635954817853,3.245022695145784,1.592962158742551,13.182530830824284,12.135222812231406,71.0,7.577464788732394,2.2402931685128427,0.0140845070422535,0.0593030207237232,4063.306204906204,5464.370140046529,0.5,0.0099592504392471,1.1409937748155443,0.8538755622188907,0.1412113732155155,0.1647333333333333,0.7541322669134373,21.702777777777776,124.2166666666667,0.5522755670895813,2.81131740026836,0.1111111111111111,0.5086552454562506,0.0,0.0,0.1707060430693149,0.1813831527757229,0.6646851574212893,0.1636157312499646,70.0,1.9444444444444444,0.060553633217993,5.833333333333333,3.8336626999476233,2.8,4.153311931459037,5,2,4,2.0,0.0,1.0,1156,0.0,1,34,14.540846663540323,0.25,0.8962518740629687,0.078719028927657,0.5329271800025882,0.7785607196401798,0.0034839430400666,21.702777777777776,124.2166666666667,1.1409937748155443,1.4757435689030112,7.3515470899060755,1.8457606205628052,3.6323475866897175,1.0604373525317676,0.2234162857626545,0.2531274992936074,0.1560158501440921,0.7734237447833954,6.638297872340425,2.5502845660398674,0.0869344315200376,0.0898713793944418,0.0703881492077464,0.0777072592642966,54.72180690140102,327.9315866408565,0.0277777777777777,0.1285313701696975,0.4670728199974117,0.7785607196401798,0.0034839430400666
450,0.0784196752646556,0.0620620819406387,2.139456312013148,0.7963615341636686,0.0151515151515151,0.9517094017094015,0.0988257951632384,0.5434984089183335,0.16654880096192515,0.0,0.0428842093989522,0.0255934801690423,0.3732315518923251,0.3120643146323232,0.1919472197927814,10.175412667550027,13.97189955435435,66.0348866830136,80.43050841799983,0.9252136752136751,0.0976479304011603,4.085900762259693,0.5,0.6053262596521202,15.3866849795543,13.748688007147273,27.018788415924128,12.880276682685285,12.15089395439885,66.0,9.091874999999998,7.149292906469842,2.4213416532143666,0.7660762754407985,-0.1960791732343689,1.2345654063451084,8.0,3.375,1.1877349391654208,0.125,0.301925746666404,28.8,14.68085893425923,0.5,0.1767766952966369,0.4192258677885154,0.9243589743589744,0.0971599781964687,6.108312,5.853535622399167,33.4725,24.89256297906398,17.184876893939396,14.724150684354878,16.73375,15.505452468406071,1.95,2.738503240823352,0.0913462106911061,0.0666865080127754,0.93988603988604,0.1119879203649932,7.0,1.75,0.0265151515151515,1.4,0.5477225575051661,2.333333333333333,0.5773502691896258,4,1,0,2.0,0.1666666666666666,1.0,264,0.0,4,2,22.421401893154325,3.6339363017934443,0.944017094017094,0.1376904242604107,0.29539052049676,0.9517094017094015,0.0988257951632384,31.5225,22.78742398049123,0.4192258677885154,6.781059946587086,5.170701136700379,1.0699151643350264,0.0839079901611114,0.8374730113865353,0.1362795948188137,0.2415185309452024,17.141046874999997,15.142771162939894,2.6666666666666665,1.4474937289114918,0.190604582611146,0.153253375940726,0.3359375,0.1364713961395783,66.0348866830136,73.51324598579701,0.25,0.2746995292772022,0.70460947950324,0.9206552706552706,0.0269113919682782
336,0.0635328453687032,0.0882340199758373,0.8636629313475083,0.1243479610933827,0.0823970037453183,0.7941595441595442,0.0174626548418169,0.5303742247069502,0.16654880096192515,0.0,0.0505514570727028,0.0263838331129476,0.7337524087989602,0.1973611550057662,0.1566995375225899,0.0406947252854155,0.034642198479613,0.2062856323648752,0.2534596196471056,0.7102564102564102,0.1481895381342226,17.02282308772734,0.5,0.4157893806977077,0.0,0.0,1.2059343702575682,0.0,0.0,12.136363636363637,0.6818181818181818,0.4767312946227962,1.5543113024073951,0.1215087654483043,-0.9228846937428966,1.282328183701043,61.0,7.983606557377049,2.8430723011013312,0.0163934426229508,0.0325517073973049,7107.424841824843,13983.908076436195,0.5,0.1043272300111299,0.3913949810853747,0.8123931623931625,0.0886250304548342,0.0,0.0,1.0,0.0,0.3115423901940756,0.0969426562783993,0.0,0.0,0.0,0.0,0.0431040377390728,0.021196099857671,0.5648148148148147,0.1336321876713893,60.0,2.727272727272727,0.2247191011235955,4.285714285714286,2.4939487203589854,3.0,1.3377121081198773,22,22,0,2.0,0.0562770562770562,1.0,267,0.0,22,7,19.03670599435785,3.6339363017934443,0.7666666666666667,0.1102571873288101,0.2812968182334984,0.7941595441595442,0.0174626548418169,1.0,0.0,0.3913949810853747,0.4519772453952603,0.0457989624624297,1.8457606205628052,0.8842839014477945,0.5592758333899578,0.4981203007518798,1.7045242408169922e-16,0.1984754376058723,0.1425478857857595,7.0578512396694215,3.0694666221271434,0.0708710849256646,0.0969234893155134,0.0756575787653688,0.0919109963886454,0.2062856323648754,0.038999173237108,0.0454545454545454,0.0387071165938018,0.7187031817665015,0.7941595441595442,0.0174626548418169
